"REF_DATE","GEO","DGUID","Components of population growth","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-10","Yukon","2016A000260","Non-permanent residents, outflows","Persons","249","units","0","v1566834784","12.8","","..","","","0"
"2021-01","Yukon","2016A000260","Non-permanent residents, outflows","Persons","249","units","0","v1566834784","12.8","","..","","","0"
"2021-04","Yukon","2016A000260","Non-permanent residents, outflows","Persons","249","units","0","v1566834784","12.8","","..","","","0"
"2021-07","Yukon","2016A000260","Non-permanent residents, outflows","Persons","249","units","0","v1566834784","12.8","159","","","","0"
"2021-10","Yukon","2016A000260","Non-permanent residents, outflows","Persons","249","units","0","v1566834784","12.8","216","","","","0"
"2022-01","Yukon","2016A000260","Non-permanent residents, outflows","Persons","249","units","0","v1566834784","12.8","148","","","","0"
"2022-04","Yukon","2016A000260","Non-permanent residents, outflows","Persons","249","units","0","v1566834784","12.8","88","","","","0"
"2022-07","Yukon","2016A000260","Non-permanent residents, outflows","Persons","249","units","0","v1566834784","12.8","107","","","","0"
"2022-10","Yukon","2016A000260","Non-permanent residents, outflows","Persons","249","units","0","v1566834784","12.8","59","","","","0"
"2023-01","Yukon","2016A000260","Non-permanent residents, outflows","Persons","249","units","0","v1566834784","12.8","287","","","","0"
"2023-04","Yukon","2016A000260","Non-permanent residents, outflows","Persons","249","units","0","v1566834784","12.8","150","","","","0"
"2023-07","Yukon","2016A000260","Non-permanent residents, outflows","Persons","249","units","0","v1566834784","12.8","136","","","","0"
"2023-10","Yukon","2016A000260","Non-permanent residents, outflows","Persons","249","units","0","v1566834784","12.8","199","","","","0"
"2024-01","Yukon","2016A000260","Non-permanent residents, outflows","Persons","249","units","0","v1566834784","12.8","271","","","","0"
"2015-01","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","29","","","","0"
"2015-04","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","69","","","","0"
"2015-07","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","68","","","","0"
"2015-10","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","45","","","","0"
"2016-01","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","50","","","","0"
"2016-04","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","57","","","","0"
"2016-07","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","35","","","","0"
"2016-10","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","41","","","","0"
"2017-01","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","83","","","","0"
"2017-04","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","66","","","","0"
"2017-07","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","39","","","","0"
"2017-10","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","50","","","","0"
"2018-01","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","103","","","","0"
"2018-04","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","63","","","","0"
"2018-07","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","56","","","","0"
"2018-10","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","57","","","","0"
"2019-01","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","55","","","","0"
"2019-04","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","59","","","","0"
"2019-07","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","47","","","","0"
"2019-10","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","36","","","","0"
"2020-01","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","48","","","","0"
"2020-04","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","30","","","","0"
"2020-07","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","21","","","","0"
"2020-10","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","25","","","","0"
"2021-01","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","33","","","","0"
"2021-04","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","65","","","","0"
"2021-07","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","91","","","","0"
"2021-10","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","108","","","","0"
"2022-01","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","78","","","","0"
"2022-04","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","69","","","","0"
"2022-07","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","62","","","","0"
"2022-10","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","24","","","","0"
"2023-01","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","124","","","","0"
"2023-04","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","72","","","","0"
"2023-07","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","69","","","","0"
"2023-10","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","64","","","","0"
"2024-01","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v29850407","14.1","116","","","","0"
"2015-01","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","8","","","","0"
"2015-04","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","8","","","","0"
"2015-07","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","13","","","","0"
"2015-10","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","11","","","","0"
"2016-01","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","9","","","","0"
"2016-04","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","11","","","","0"
"2016-07","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","9","","","","0"
"2016-10","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","11","","","","0"
"2017-01","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","5","","","","0"
"2017-04","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","4","","","","0"
"2017-07","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","7","","","","0"
"2017-10","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","2","","","","0"
"2018-01","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","3","","","","0"
"2018-04","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","0","","","","0"
"2018-07","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","-5","","","","0"
"2018-10","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","-3","","","","0"
"2019-01","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","-2","","","","0"
"2019-04","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","-4","","","","0"
"2019-07","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","2","","","","0"
"2019-10","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","2","","","","0"
"2020-01","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","2","","","","0"
"2020-04","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","0","","","","0"
"2020-07","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","-9","","","","0"
"2020-10","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","-3","","","","0"
"2021-01","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","-2","","","","0"
"2021-04","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","-2","","","","0"
"2021-07","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","-5","","","","0"
"2021-10","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","-3","","","","0"
"2022-01","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","-2","","","","0"
"2022-04","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","-4","","","","0"
"2022-07","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","-6","","","","0"
"2022-10","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","-3","","","","0"
"2023-01","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","-1","","","","0"
"2023-04","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","-4","","","","0"
"2023-07","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","-6","","","","0"
"2023-10","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","-3","","","","0"
"2024-01","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834801","14.6","-1","","","","0"
"2015-01","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","1","","","","0"
"2015-04","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","0","","","","0"
"2015-07","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","3","","","","0"
"2015-10","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","3","","","","0"
"2016-01","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","2","","","","0"
"2016-04","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","4","","","","0"
"2016-07","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","20","","","","0"
"2016-10","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","17","","","","0"
"2017-01","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","10","","","","0"
"2017-04","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","10","","","","0"
"2017-07","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","21","","","","0"
"2017-10","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","8","","","","0"
"2018-01","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","10","","","","0"
"2018-04","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","8","","","","0"
"2018-07","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","2","","","","0"
"2018-10","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","0","","","","0"
"2019-01","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","2","","","","0"
"2019-04","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","0","","","","0"
"2019-07","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","14","","","","0"
"2019-10","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","8","","","","0"
"2020-01","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","8","","","","0"
"2020-04","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","2","","","","0"
"2020-07","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","6","","","","0"
"2020-10","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","4","","","","0"
"2021-01","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","2","","","","0"
"2021-04","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","4","","","","0"
"2021-07","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","1","","","","0"
"2021-10","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","0","","","","0"
"2022-01","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","1","","","","0"
"2022-04","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","0","","","","0"
"2022-07","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","2","","","","0"
"2022-10","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","0","","","","0"
"2023-01","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","2","","","","0"
"2023-04","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","0","","","","0"
"2023-07","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","2","","","","0"
"2023-10","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","0","","","","0"
"2024-01","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29850408","14.2","2","","","","0"
"2015-01","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","0","","","","0"
"2015-04","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","0","","","","0"
"2015-07","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","0","","","","0"
"2015-10","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","0","","","","0"
"2016-01","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","0","","","","0"
"2016-04","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","0","","","","0"
"2016-07","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","11","","","","0"
"2016-10","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","6","","","","0"
"2017-01","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","5","","","","0"
"2017-04","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","6","","","","0"
"2017-07","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","14","","","","0"
"2017-10","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","6","","","","0"
"2018-01","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","7","","","","0"
"2018-04","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","8","","","","0"
"2018-07","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","7","","","","0"
"2018-10","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","3","","","","0"
"2019-01","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","4","","","","0"
"2019-04","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","4","","","","0"
"2019-07","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","12","","","","0"
"2019-10","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","6","","","","0"
"2020-01","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","6","","","","0"
"2020-04","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","2","","","","0"
"2020-07","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","15","","","","0"
"2020-10","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","7","","","","0"
"2021-01","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","4","","","","0"
"2021-04","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","6","","","","0"
"2021-07","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","6","","","","0"
"2021-10","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","3","","","","0"
"2022-01","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","3","","","","0"
"2022-04","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","4","","","","0"
"2022-07","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","8","","","","0"
"2022-10","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","3","","","","0"
"2023-01","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","3","","","","0"
"2023-04","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","4","","","","0"
"2023-07","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","8","","","","0"
"2023-10","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","3","","","","0"
"2024-01","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29850409","14.3","3","","","","0"
"2015-01","Northwest Territories","2016A000261","Net temporary emigration","Persons","249","units","0","v29850410","14.4","7","","","","0"
"2015-04","Northwest Territories","2016A000261","Net temporary emigration","Persons","249","units","0","v29850410","14.4","8","","","","0"
"2015-07","Northwest Territories","2016A000261","Net temporary emigration","Persons","249","units","0","v29850410","14.4","10","","","","0"
"2015-10","Northwest Territories","2016A000261","Net temporary emigration","Persons","249","units","0","v29850410","14.4","8","","","","0"
"2016-01","Northwest Territories","2016A000261","Net temporary emigration","Persons","249","units","0","v29850410","14.4","7","","","","0"
"2016-04","Northwest Territories","2016A000261","Net temporary emigration","Persons","249","units","0","v29850410","14.4","7","","","","0"
"2016-07","Northwest Territories","2016A000261","Net temporary emigration","Persons","249","units","0","v29850410","14.4","","..","","","0"
"2016-10","Northwest Territories","2016A000261","Net temporary emigration","Persons","249","units","0","v29850410","14.4","","..","","","0"
"2017-01","Northwest Territories","2016A000261","Net temporary emigration","Persons","249","units","0","v29850410","14.4","","..","","","0"
"2017-04","Northwest Territories","2016A000261","Net temporary emigration","Persons","249","units","0","v29850410","14.4","","..","","","0"
"2017-07","Northwest Territories","2016A000261","Net temporary emigration","Persons","249","units","0","v29850410","14.4","","..","","","0"
"2017-10","Northwest Territories","2016A000261","Net temporary emigration","Persons","249","units","0","v29850410","14.4","","..","","","0"
"2018-01","Northwest Territories","2016A000261","Net temporary emigration","Persons","249","units","0","v29850410","14.4","","..","","","0"
"2018-04","Northwest Territories","2016A000261","Net temporary emigration","Persons","249","units","0","v29850410","14.4","","..","","","0"
"2018-07","Northwest Territories","2016A000261","Net temporary emigration","Persons","249","units","0","v29850410","14.4","","..","","","0"
"2018-10","Northwest Territories","2016A000261","Net temporary emigration","Persons","249","units","0","v29850410","14.4","","..","","","0"
"2019-01","Northwest Territories","2016A000261","Net temporary emigration","Persons","249","units","0","v29850410","14.4","","..","","","0"
"2019-04","Northwest Territories","2016A000261","Net temporary emigration","Persons","249","units","0","v29850410","14.4","","..","","","0"
"2019-07","Northwest Territories","2016A000261","Net temporary emigration","Persons","249","units","0","v29850410","14.4","","..","","","0"
"2019-10","Northwest Territories","2016A000261","Net temporary emigration","Persons","249","units","0","v29850410","14.4","","..","","","0"
"2020-01","Northwest Territories","2016A000261","Net temporary emigration","Persons","249","units","0","v29850410","14.4","","..","","","0"
"2020-04","Northwest Territories","2016A000261","Net temporary emigration","Persons","249","units","0","v29850410","14.4","","..","","","0"
"2020-07","Northwest Territories","2016A000261","Net temporary emigration","Persons","249","units","0","v29850410","14.4","","..","","","0"
"2020-10","Northwest Territories","2016A000261","Net temporary emigration","Persons","249","units","0","v29850410","14.4","","..","","","0"
"2021-01","Northwest Territories","2016A000261","Net temporary emigration","Persons","249","units","0","v29850410","14.4","","..","","","0"
"2021-04","Northwest Territories","2016A000261","Net temporary emigration","Persons","249","units","0","v29850410","14.4","","..","","","0"
"2021-07","Northwest Territories","2016A000261","Net temporary emigration","Persons","249","units","0","v29850410","14.4","","..","","","0"
"2021-10","Northwest Territories","2016A000261","Net temporary emigration","Persons","249","units","0","v29850410","14.4","","..","","","0"
"2022-01","Northwest Territories","2016A000261","Net temporary emigration","Persons","249","units","0","v29850410","14.4","","..","","","0"
"2022-04","Northwest Territories","2016A000261","Net temporary emigration","Persons","249","units","0","v29850410","14.4","","..","","","0"
"2022-07","Northwest Territories","2016A000261","Net temporary emigration","Persons","249","units","0","v29850410","14.4","","..","","","0"
"2022-10","Northwest Territories","2016A000261","Net temporary emigration","Persons","249","units","0","v29850410","14.4","","..","","","0"
"2023-01","Northwest Territories","2016A000261","Net temporary emigration","Persons","249","units","0","v29850410","14.4","","..","","","0"
"2015-01","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","-2","","","","0"
"2015-04","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","32","","","","0"
"2015-07","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","2","","","","0"
"2015-10","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","-5","","","","0"
"2016-01","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","-20","","","","0"
"2016-04","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","22","","","","0"
"2016-07","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","40","","","","0"
"2016-10","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","13","","","","0"
"2017-01","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","-5","","","","0"
"2017-04","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","31","","","","0"
"2017-07","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","26","","","","0"
"2017-10","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","-24","","","","0"
"2018-01","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","-31","","","","0"
"2018-04","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","-58","","","","0"
"2018-07","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","-16","","","","0"
"2018-10","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","0","","","","0"
"2019-01","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","11","","","","0"
"2019-04","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","-4","","","","0"
"2019-07","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","16","","","","0"
"2019-10","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","18","","","","0"
"2020-01","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","9","","","","0"
"2020-04","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","-51","","","","0"
"2020-07","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","-30","","","","0"
"2020-10","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","13","","","","0"
"2021-01","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","23","","","","0"
"2021-04","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","2","","","","0"
"2021-07","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","-30","","","","0"
"2021-10","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","-32","","","","0"
"2022-01","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","-4","","","","0"
"2022-04","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","10","","","","0"
"2022-07","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","49","","","","0"
"2022-10","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","82","","","","0"
"2023-01","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","5","","","","0"
"2023-04","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","97","","","","0"
"2023-07","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","88","","","","0"
"2023-10","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","77","","","","0"
"2024-01","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29850411","14.5","94","","","","0"
"2015-01","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","","..","","","0"
"2015-04","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","","..","","","0"
"2015-07","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","","..","","","0"
"2015-10","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","","..","","","0"
"2016-01","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","","..","","","0"
"2016-04","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","","..","","","0"
"2016-07","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","","..","","","0"
"2016-10","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","","..","","","0"
"2017-01","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","","..","","","0"
"2017-04","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","","..","","","0"
"2017-07","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","","..","","","0"
"2017-10","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","","..","","","0"
"2018-01","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","","..","","","0"
"2018-04","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","","..","","","0"
"2018-07","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","","..","","","0"
"2018-10","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","","..","","","0"
"2019-01","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","","..","","","0"
"2019-04","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","","..","","","0"
